user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,cluster,user_segment,recommended_action
140745,25,Male,India,Android,1.2,3,9.21,49.74,9,5,7,12,1,0,18,Free,5,10,4,3.0,0.81,56.97,437,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140746,44,Female,USA,Android,2.0,15,14.81,55.56,13,7,4,3,0,0,37,Basic,9,2,3,1.0,0.32,62.75,587,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140747,54,Female,USA,Android,1.2,12,12.82,64.24,5,3,3,15,0,0,6,Basic,3,2,4,4.0,0.47,70.29,84,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140748,58,Male,India,Android,1.0,4,21.81,45.04,8,8,5,23,1,1,30,Premium,3,3,2,4.0,0.86,53.65,885,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140749,38,Female,USA,Android,2.1,7,3.18,43.26,15,3,1,21,0,0,6,Premium,7,2,2,3.0,0.82,74.65,1167,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140750,52,Male,India,iOS,2.1,7,14.29,62.6,7,4,4,6,0,0,28,Free,6,2,0,5.0,0.24,69.28,1024,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140751,56,Female,India,iOS,2.0,8,5.98,30.58,5,7,4,6,0,0,6,Premium,6,4,2,5.0,0.08,59.82,264,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140752,32,Female,India,Android,1.1,7,14.01,13.04,7,10,2,4,0,0,30,Free,5,6,2,1.0,0.48,49.96,84,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140753,29,Male,India,Android,1.2,8,5.75,61.87,11,4,2,22,1,0,28,Free,3,7,0,4.0,0.26,51.29,283,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140754,51,Female,UK,Android,1.2,9,3.65,52.56,8,2,4,12,0,0,10,Free,6,4,2,3.0,1.0,47.84,1161,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140755,25,Female,USA,iOS,1.2,5,3.88,47.07,10,2,7,3,3,0,8,Free,3,5,4,1.0,0.51,68.75,981,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140756,54,Female,UK,Web,1.2,4,4.94,78.19,15,5,10,17,0,0,12,Free,8,8,3,4.0,0.27,52.29,658,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140757,47,Female,Canada,Android,1.0,8,7.28,34.15,9,4,4,18,0,0,26,Free,7,2,3,4.0,0.54,97.39,735,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140758,20,Female,India,Web,1.1,6,4.55,8.54,14,3,7,22,2,1,4,Free,2,5,0,3.0,0.45,100.0,142,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140759,47,Female,USA,Android,2.0,4,4.67,55.54,8,5,7,16,0,0,37,Premium,4,5,1,3.0,0.75,53.44,1072,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140760,46,Female,India,iOS,1.0,8,5.24,53.17,14,7,2,20,2,0,32,Free,5,2,1,3.0,0.2,57.77,135,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140761,18,Male,India,iOS,2.1,9,15.73,44.2,12,4,6,3,2,0,34,Basic,10,3,0,4.0,0.32,71.69,525,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140762,33,Male,India,Web,1.2,6,9.99,28.8,8,4,2,24,0,0,10,Free,4,4,2,3.0,0.28,44.36,901,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140763,59,Female,USA,Android,1.0,5,4.28,60.54,16,5,3,7,0,0,2,Free,5,6,0,,0.53,79.45,986,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140764,48,Female,India,Android,1.0,7,16.67,16.49,10,6,4,8,1,0,23,Basic,1,1,2,5.0,0.63,78.34,1198,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140765,27,Male,India,iOS,1.2,8,4.51,65.46,16,7,3,11,0,0,1,Free,6,5,3,5.0,0.64,50.62,88,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140766,47,Female,Germany,Android,2.1,7,4.64,30.44,10,2,3,23,1,0,31,Free,7,6,1,4.0,0.69,73.36,364,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140767,43,Male,India,iOS,1.0,9,11.55,53.65,15,3,6,14,0,1,10,Free,5,2,3,4.0,0.86,47.5,155,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140768,29,Male,India,iOS,2.0,10,23.17,43.91,6,7,5,15,0,0,17,Premium,8,0,2,,0.42,64.93,22,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140769,57,Male,India,Android,1.1,18,17.68,63.79,11,4,6,24,0,1,1,Free,11,5,0,,0.5,64.09,1081,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140770,22,Male,India,Android,1.2,10,14.58,89.87,11,7,7,19,1,1,14,Free,5,2,3,4.0,0.92,65.99,1050,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140771,26,Male,Australia,Web,2.0,9,21.16,16.58,8,6,3,16,0,0,4,Free,9,4,2,4.0,0.84,48.86,923,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140772,28,Male,India,iOS,2.0,9,13.49,30.04,12,6,9,12,1,1,30,Free,3,1,0,4.0,0.74,79.59,907,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140773,40,Female,India,Android,1.1,9,5.68,44.66,14,4,4,21,0,1,44,Free,6,3,2,,0.62,78.37,464,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140774,34,Female,India,iOS,1.2,5,7.85,24.24,16,9,7,6,0,0,44,Free,10,4,2,5.0,0.9,79.71,982,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140775,30,Male,India,iOS,1.1,7,10.79,60.2,8,7,7,24,1,0,41,Free,8,6,1,3.0,0.92,60.09,831,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140776,34,Female,UK,Web,1.0,10,7.33,23.1,9,5,5,16,0,1,38,Premium,3,2,3,3.0,0.92,72.31,1076,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140777,40,Male,India,iOS,1.1,12,1.31,60.33,11,5,5,21,0,0,5,Free,7,4,2,5.0,0.65,98.41,41,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140778,56,Female,Singapore,iOS,1.2,10,7.88,70.59,10,2,5,21,0,0,2,Free,5,3,3,5.0,0.9,76.03,863,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140779,26,Male,India,iOS,2.0,7,9.83,31.21,12,3,9,5,0,0,5,Free,7,2,2,1.0,0.69,46.5,772,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140780,35,Female,UK,iOS,2.1,9,14.68,30.58,11,4,9,4,0,0,10,Basic,6,4,1,4.0,0.94,81.86,212,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140781,35,Female,India,Android,1.2,8,10.56,39.74,11,3,15,17,0,0,24,Free,2,3,2,5.0,0.88,55.29,582,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140782,47,Female,USA,iOS,1.0,10,7.41,56.76,14,4,3,23,0,0,19,Free,2,1,4,4.0,0.71,100.0,961,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140783,59,Male,India,iOS,2.1,9,9.75,36.77,7,6,3,12,0,0,1,Free,8,2,3,2.0,1.0,29.49,696,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140784,43,Female,Australia,Android,1.0,13,19.2,38.4,9,5,2,9,0,0,7,Free,9,5,0,3.0,0.88,78.59,1018,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140785,35,Female,India,iOS,2.0,7,7.3,38.56,11,1,3,17,0,0,37,Basic,6,2,1,2.0,0.32,64.28,335,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140786,38,Male,India,iOS,1.0,8,17.8,5.21,12,5,2,20,1,0,31,Premium,8,1,0,5.0,0.45,85.47,665,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140787,58,Male,USA,iOS,1.0,8,33.39,33.78,14,12,4,9,1,1,26,Basic,6,1,2,2.0,0.95,54.77,1059,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140788,58,Male,India,Android,1.2,8,2.13,22.66,11,6,5,17,1,0,31,Basic,10,2,0,3.0,0.45,58.33,530,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140789,59,Male,India,iOS,1.1,11,31.82,44.58,9,8,2,9,1,1,11,Free,4,5,2,4.0,0.26,66.33,983,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140790,50,Male,USA,iOS,1.0,4,11.69,6.77,14,3,2,22,0,0,36,Free,7,2,1,4.0,0.11,61.93,419,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140791,31,Male,India,iOS,1.2,9,5.96,76.47,9,4,4,24,1,0,39,Free,2,1,2,4.0,0.68,68.96,573,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140792,27,Male,India,Android,2.0,9,12.85,38.02,14,3,4,16,0,0,18,Free,7,4,3,3.0,0.54,53.55,12,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140793,45,Male,Canada,Android,2.1,8,19.25,29.61,12,5,3,3,0,0,10,Basic,5,4,3,3.0,0.85,59.91,413,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140794,31,Male,India,Android,1.1,6,4.82,50.45,8,6,2,21,0,0,6,Free,6,3,1,5.0,1.0,55.83,1198,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140795,36,Male,India,Android,2.0,6,6.07,59.86,14,3,5,3,1,0,4,Free,1,2,2,4.0,0.85,55.82,995,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140796,43,Female,UK,Android,1.2,7,10.84,24.5,9,3,7,5,0,0,4,Free,5,6,2,,0.01,71.01,872,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140797,27,Male,Germany,Android,2.1,7,6.09,55.39,8,4,2,19,0,0,11,Free,8,4,0,4.0,0.03,84.77,438,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140798,34,Female,India,Android,2.0,9,2.54,58.14,11,4,7,11,1,0,40,Basic,6,2,2,5.0,0.09,56.46,503,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140799,51,Other,Canada,iOS,1.2,8,12.85,42.1,11,1,2,7,0,0,30,Free,7,7,2,3.0,0.88,62.15,237,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140800,31,Male,Australia,Android,2.0,8,28.7,75.96,12,7,5,7,0,0,12,Premium,5,4,3,4.0,0.96,68.81,1019,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140801,43,Female,Canada,iOS,1.2,11,12.55,76.74,12,5,2,12,0,1,23,Premium,10,5,3,3.0,0.64,74.11,1163,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140802,51,Male,Australia,Android,1.0,13,20.57,41.04,9,7,1,15,1,0,4,Free,4,5,1,2.0,0.91,77.99,131,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140803,36,Female,UK,Android,2.1,10,12.1,25.74,12,4,3,9,0,1,40,Basic,8,4,1,3.0,0.24,63.56,81,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140804,41,Female,India,Android,1.2,7,15.41,72.06,10,3,4,22,0,1,44,Premium,6,3,3,3.0,0.6,67.39,718,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140805,48,Male,India,Web,2.1,11,15.42,43.93,12,6,3,14,1,0,27,Free,5,3,3,5.0,0.03,40.9,558,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140806,57,Male,India,iOS,1.1,16,17.21,29.21,12,10,7,16,0,0,42,Basic,6,3,2,4.0,0.43,52.7,122,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140807,23,Female,USA,Android,1.0,10,8.93,86.2,16,10,5,20,0,0,16,Free,8,2,5,4.0,0.94,40.17,423,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140808,37,Female,UK,Android,1.2,6,17.38,23.95,15,5,2,23,2,0,17,Free,7,2,2,5.0,0.08,87.72,250,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140809,56,Male,Singapore,Android,1.1,13,14.39,38.87,8,10,4,11,0,0,18,Free,3,1,1,5.0,0.34,63.01,363,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140810,51,Male,UK,Android,1.2,9,44.93,33.31,12,4,6,10,0,0,10,Free,5,3,2,1.0,0.43,72.23,484,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140811,39,Female,USA,Android,1.2,7,6.52,44.31,9,5,6,21,0,1,26,Basic,5,3,0,4.0,0.79,69.82,438,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140812,24,Male,Germany,Android,1.1,11,21.12,86.72,12,4,3,9,1,0,14,Basic,5,2,4,5.0,0.52,58.13,212,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140813,50,Female,India,Android,1.0,8,13.15,33.69,17,3,1,8,0,0,9,Premium,4,4,2,2.0,0.09,75.8,7,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140814,23,Other,India,Android,2.0,6,3.65,31.35,12,6,3,9,0,0,43,Free,3,4,0,4.0,0.85,82.78,146,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140815,33,Male,India,Android,2.1,4,2.9,67.82,9,5,4,3,0,1,36,Free,7,2,0,3.0,0.93,71.51,496,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140816,25,Male,India,Android,1.1,6,14.26,21.02,12,4,5,22,0,0,28,Free,13,4,2,,0.42,72.84,1114,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140817,40,Male,India,iOS,1.2,7,7.84,40.66,13,4,2,11,0,0,22,Free,4,2,1,4.0,0.45,44.27,854,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140818,35,Female,UK,Web,2.1,8,12.39,37.12,7,2,3,4,0,0,3,Free,10,2,3,3.0,0.51,57.33,1190,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140819,31,Male,Singapore,iOS,1.2,6,33.82,20.07,6,2,4,19,1,0,44,Basic,3,3,4,4.0,0.64,68.64,291,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140820,53,Female,India,Android,1.0,13,22.49,41.31,14,5,4,7,0,0,32,Basic,5,4,0,5.0,0.1,83.38,1089,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140821,32,Female,India,Android,1.0,8,32.08,60.8,12,4,5,15,0,0,23,Basic,10,4,1,4.0,0.94,43.7,372,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140822,22,Female,Singapore,Android,1.1,7,10.35,39.86,11,10,1,20,0,1,28,Free,4,3,1,3.0,0.93,48.91,231,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140823,32,Male,UK,Web,1.1,7,8.5,17.88,17,7,1,6,1,0,8,Free,10,2,1,1.0,0.25,71.74,641,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140824,28,Female,India,Android,1.1,12,0.38,5.0,15,4,2,8,1,1,8,Free,10,3,1,,0.98,64.33,671,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140825,19,Other,Canada,Android,2.0,7,3.77,30.12,10,10,2,21,0,0,35,Premium,8,3,2,5.0,0.32,56.85,450,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140826,40,Other,India,iOS,2.1,8,10.38,35.26,7,5,2,11,0,0,2,Basic,7,5,3,2.0,0.89,79.38,724,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140827,41,Female,USA,Android,1.2,12,17.09,43.27,8,2,4,8,0,1,9,Premium,8,3,2,2.0,0.83,47.56,142,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140828,35,Male,Australia,Android,1.1,10,34.57,50.16,9,6,0,9,0,0,26,Free,6,1,2,5.0,0.62,68.14,260,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140829,21,Female,India,Android,2.1,11,11.42,66.52,9,7,1,20,0,1,37,Free,3,1,1,,0.08,68.34,603,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140830,32,Male,India,Android,1.2,5,5.99,9.5,15,5,2,23,0,0,19,Premium,10,3,2,2.0,0.33,70.11,633,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140831,29,Male,India,Android,1.0,10,5.58,5.4,14,4,5,9,0,0,27,Free,4,3,1,4.0,0.19,81.55,384,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140832,20,Male,UK,Android,1.0,10,20.81,24.87,17,5,2,5,0,0,21,Free,2,1,0,5.0,0.0,66.01,390,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140833,49,Female,India,iOS,2.1,5,59.15,46.53,11,2,7,14,0,0,26,Basic,5,2,1,4.0,0.08,60.84,43,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140834,53,Female,Canada,Android,2.1,7,18.9,62.73,12,6,4,10,0,0,41,Free,4,2,2,4.0,0.12,52.2,423,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140835,38,Male,USA,Android,1.0,10,11.82,35.31,10,8,4,12,0,0,3,Free,5,3,2,4.0,0.32,53.3,333,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140836,23,Male,India,iOS,1.2,11,18.25,27.04,14,6,3,7,0,2,19,Free,8,4,2,1.0,0.96,65.87,581,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140837,19,Female,India,Android,2.0,9,5.44,100.1,14,8,3,17,0,0,15,Premium,6,1,1,4.0,0.81,42.32,287,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140838,26,Female,India,iOS,1.0,10,16.69,46.0,14,7,4,5,0,0,15,Free,6,0,4,4.0,0.33,66.44,931,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140839,29,Female,USA,Android,2.0,9,12.05,40.11,13,1,5,8,1,0,3,Free,4,3,3,,0.94,43.23,760,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140840,41,Male,India,Android,2.1,8,18.21,42.93,11,1,4,22,0,1,9,Free,5,7,0,5.0,0.59,100.0,825,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140841,31,Male,India,Web,1.1,6,4.54,27.82,8,7,7,11,0,0,39,Basic,6,6,0,4.0,0.52,61.9,302,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140842,58,Male,USA,iOS,2.0,7,9.7,51.95,5,6,1,6,1,0,3,Free,4,3,5,,0.57,73.34,196,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140843,29,Male,USA,Android,1.0,10,4.28,40.11,8,5,5,24,1,0,21,Premium,6,2,2,3.0,0.92,46.79,563,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140844,44,Female,India,Android,2.0,6,7.34,59.02,9,7,3,3,1,0,4,Basic,5,3,3,4.0,0.99,94.67,825,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140845,27,Male,India,Android,1.0,11,1.89,40.04,10,2,5,16,0,0,16,Free,7,4,3,,0.8,68.59,1108,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140846,19,Other,USA,Android,2.0,10,7.94,55.01,12,1,4,10,1,0,10,Premium,5,6,0,4.0,0.48,57.69,964,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140847,48,Female,Germany,iOS,1.1,7,5.31,30.66,11,6,5,23,0,0,19,Basic,7,3,3,5.0,0.25,59.48,1136,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
